AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	LibraryID	MQScore	MZErrorPPM	MassDiff	ProteoSAFeClusterLink	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3577	594.01	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3577	-1	1	722.532	1	722.532	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3578	267.09	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3578	431	1	511.312	1	511.312	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3579	363.29	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3579	90	1	749.464	1	749.464	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3580	600.57	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3580	42	1	804.076	1	804.076	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3581	393.22	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3581	97	1	609.373	1	609.373	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3582	481.61	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3582	-1	1	862.556	1	862.556	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3583	370.15	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3583	-1	1	647.434	1	647.434	0
 	G1	0	1	0	0	0	0	0	Sorbitane Monooleate - Polysorbate 80 in-source fragment	0.741612	67767.6	29.0296	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3584	346.38	0.0	CCCCCCCCC=CCCCCCCCC(=O)OCC(C1C(C(CO1)O)O)O	CCMSLIB00000577480	1807_Psoriasis_GNPS_v2.mgf	1	3584	-1	1	457.4	1	457.4	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3585	295.43	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3585	-1	1	448.295	1	448.295	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3586	570.55	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3586	42	1	775.055	1	775.055	0
 	G1	0	1	0	0	0	0	0	NCGC00385199-01!2-[3,4-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]phenyl]-5,7-dihydroxychromen-4-one	0.796411	117818	74.0117	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3587	460.62	0.0	OC[C@H]1O[C@@H](OC2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C(C=C2)C4=CC(=O)C5=C(O)C=C(O)C=C5O4)[C@H](O)[C@@H](O)[C@@H]1O	CCMSLIB00000847749	1807_Psoriasis_GNPS_v2.mgf	1	3587	220	1	554.175	1	554.175	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3588	494.47	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3588	-1	1	598.432	1	598.432	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3589	329.62	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3589	90	1	633.38	1	633.38	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3590	466.72	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3590	41	1	581.426	1	581.426	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3591	510.02	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3591	60	1	799.612	1	799.612	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3592	423.76	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3592	474	1	752.471	1	752.471	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3593	179.75	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3593	-1	1	570.317	1	570.317	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3594	537.87	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3594	-1	1	447.345	1	447.345	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3595	321.78	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3595	-1	1	959.966	1	959.966	0
 	G1	1	1	0	0	0	0	0	Massbank:FIO00581 Quercitrin	0.904007	166755	74.8908	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3596	267.63	0.0	Oc(c4)c(O)cc(c4)C(O1)=C(O[C@H](O3)[C@H](O)[C@H](O)[C@@H](O)[C@H](C)3)C(=O)c(c(O)2)c(cc(O)c2)1	CCMSLIB00000215979	1807_Psoriasis_GNPS_v2.mgf	1	3596	7	1	374.217	1	374.217	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3597	154.61	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3597	-1	1	365.157	1	365.157	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3598	416.52	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3598	-1	1	686.434	1	686.434	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3599	0.0	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3599	-1	1	179.07	1	179.07	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3600	392.29	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3600	-1	1	630.44	1	630.44	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3601	205.52	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3601	90	1	375.199	1	375.199	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3602	451.43	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3602	-1	1	97.5139	1	97.5139	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3603	601.23	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3603	41	1	891.632	1	891.632	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3604	224.38	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3604	6	1	483.279	1	483.279	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3605	445.61	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3605	-1	1	779.488	1	779.488	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3606	262.21	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3606	-1	1	959.966	1	959.966	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3607	600.01	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3607	40	1	625.789	1	625.789	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3608	451.47	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3608	-1	1	579.387	1	579.387	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3609	421.63	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3609	-1	1	858.569	1	858.569	0
 	G1	1	1	0	0	0	0	0	(+)-Catechin	0.817913	6734.1	1.96021	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3610	138.69	0.0	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O	CCMSLIB00003182071	1807_Psoriasis_GNPS_v2.mgf	1	3610	138	1	289.126	1	289.126	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3611	345.06	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3611	392	1	594.339	1	594.339	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3612	178.42	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3612	427	1	531.265	1	531.265	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3613	379.21	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3613	-1	1	288.253	1	288.253	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3614	507.1	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3614	60	1	887.666	1	887.666	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3615	594.6	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3615	-1	1	759.593	1	759.593	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3616	430.04	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3616	162	1	398.232	1	398.232	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3617	460.55	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3617	-1	1	545.366	1	545.366	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3618	438.48	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3618	-1	1	388.394	1	388.394	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3619	442.27	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3619	-1	1	785.494	1	785.494	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3620	603.48	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3620	18	1	795.56	1	795.56	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3621	110.13	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3621	-1	1	181.08	1	181.08	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3622	431.11	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3622	-1	1	747.495	1	747.495	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3623	555.57	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3623	-1	1	492.462	1	492.462	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3624	170.77	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3624	659	1	543.301	1	543.301	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3625	465.64	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3625	846	1	787.517	1	787.517	0
 	G1	0	1	0	0	0	0	0	cis,cis-9,12-Octadecadien-1-ol	0.938784	52440.9	14.0158	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3626	473.56	0.0	CCCCCC=CCC=CCCCCCCCCO	CCMSLIB00003309835	1807_Psoriasis_GNPS_v2.mgf	1	3626	-1	1	253.252	1	253.252	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3627	418.19	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3627	150	1	1183.64	1	1183.64	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3628	425.64	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3628	-1	1	684.459	1	684.459	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3629	516.68	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3629	-1	1	492.403	1	492.403	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3630	505.84	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3630	-1	1	423.344	1	423.344	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3631	361.76	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3631	176	1	836.483	1	836.483	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3632	165.74	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3632	-1	1	451.215	1	451.215	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3633	595.03	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3633	-1	1	721.506	1	721.506	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3634	526.45	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3634	68	1	678.495	1	678.495	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3635	406.91	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3635	491	1	661.462	1	661.462	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3636	509.48	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3636	-1	1	638.518	1	638.518	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3637	271.02	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3637	431	1	555.338	1	555.338	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3638	448.62	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3638	-1	1	585.399	1	585.399	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3639	425.77	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3639	474	1	794.503	1	794.503	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3640	411.13	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3640	-1	1	420.292	1	420.292	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3641	202.41	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3641	-1	1	518.316	1	518.316	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3642	407.89	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3642	-1	1	107.517	1	107.517	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3643	436.17	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3643	-1	1	497.278	1	497.278	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3644	599.33	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3644	-1	1	814.577	1	814.577	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3645	257.32	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3645	-1	1	177.088	1	177.088	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3646	534.75	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3646	-1	1	782.084	1	782.084	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3647	504.83	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3647	-1	1	706.519	1	706.519	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3648	308.36	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3648	90	1	621.417	1	621.417	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3649	136.25	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3649	90	1	319.136	1	319.136	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3650	281.93	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3650	-1	1	198.091	1	198.091	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3651	521.88	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3651	5	1	672.474	1	672.474	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3652	529.89	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3652	-1	1	725.481	1	725.481	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3653	440.98	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3653	-1	1	532.361	1	532.361	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3654	408.14	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3654	70	1	595.421	1	595.421	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3655	250.79	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3655	66	1	442.337	1	442.337	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3656	493.16	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3656	-1	1	320.293	1	320.293	0
 	G1	0	1	0	0	0	0	0	Decapropylene glycol monobutyl ether	0.81556	88546	58.0418	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3657	443.69	0.0	N/A	CCMSLIB00003231241	1807_Psoriasis_GNPS_v2.mgf	1	3657	-1	1	713.541	1	713.541	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=3658	485.48	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	3658	-1	1	684.11	1	684.11	0
