#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags	internalFilename
400	M+H	554-62-1	1	Phytosphingosine	Commercial standard	Amina	317.293	spectra/specs_ms.pklbin400	N/A	N/A	Q-TOF	Positive	ESI	318.301	lib-00011.mgf	Silver	2	0.748257	2.49279	0.000793457	1	GNPS-LIBRARY	Dorrestein	318.301	N/A	322.62	6	CCCCCCCCCCCCCCC(C(C(CO)N)O)O	1	318.3	specs_ms.pklbin	CCMSLIB00000077198	33464	UPDATE-SINGLE-ANNOTATED-SILVER	 	specs_ms.pklbin
1566	M+H-H2O	2630399	1	Methyl dihydrojasmonate	Isolated	NIST	0.0	spectra/specs_ms.pklbin1566	InChI=1S/C13H22O3/c1-3-4-5-6-11-10(7-8-12(11)14)9-13(15)16-2/h10-11H,3-9H2,1-2H3/t10-,11-/m1/s1	N/A	HCD	Positive	ESI	209.154	lib-00026.mgf	Bronze	3	0.748242	1.89683	0.000396729	1	NIST17	NIST	209.154	N/A	312.75	5	CCCCCC1C(CCC1=O)CC(=O)OC	1	209.153	specs_ms.pklbin	CCMSLIB00003380104	9680	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
242	M+H-H2O	61949824	1	9(10)-Epoxy-12Z-octadecenoic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin242	InChI=1S/C18H32O3/c1-2-3-4-5-7-10-13-16-17(21-16)14-11-8-6-9-12-15-18(19)20/h7,10,16-17H,2-6,8-9,11-15H2,1H3,(H,19,20)/b10-7-/t16-,17+/m1/s1	N/A	HCD	Positive	ESI	279.232	lib-00026.mgf	Bronze	3	0.746522	1.42079	0.000396729	1	NIST17	NIST	279.232	N/A	358.45	7	CCCCCC=CCC1C(O1)CCCCCCCC(=O)O	1	279.232	specs_ms.pklbin	CCMSLIB00003256605	33848	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
327	M+H	142585	1	Myristoyl ethanolamide	Isolated	NIST	0.0	spectra/specs_ms.pklbin327	InChI=1S/C16H33NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-16(19)17-14-15-18/h18H,2-15H2,1H3,(H,17,19)	N/A	IT-FT/ion trap with FTMS	Positive	ESI	272.258	lib-00026.mgf	Bronze	3	0.746095	0.784633	0.000213623	1	NIST17	NIST	272.258	N/A	370.35	3	CCCCCCCCCCCCCC(=O)NCCO	1	272.259	specs_ms.pklbin	CCMSLIB00003589069	61976	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
5911	M+H	59431968	1	Di(2-nonyl) phthalate	Isolated	NIST	0.0	spectra/specs_ms.pklbin5911	InChI=1S/C26H42O4/c1-5-7-9-11-13-17-21(3)29-25(27)23-19-15-16-20-24(23)26(28)30-22(4)18-14-12-10-8-6-2/h15-16,19-22H,5-14,17-18H2,1-4H3	N/A	HCD	Positive	ESI	419.316	lib-00026.mgf	Bronze	3	0.743587	3.85731	0.00161743	1	NIST17	NIST	419.316	N/A	218.44	6	CCCCCCCC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)CCCCCCC	1	419.314	specs_ms.pklbin	CCMSLIB00003718936	2920	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1087	205.1	108321422	1	Geneticin	Isolated	NIST	0.0	spectra/specs_ms.pklbin1087	InChI=1S/C20H40N4O10/c1-6(25)14-11(27)10(26)9(23)18(32-14)33-15-7(21)4-8(22)16(12(15)28)34-19-13(29)17(24-3)20(2,30)5-31-19/h6-19,24-30H,4-5,21-23H2,1-3H3/t6-,7+,8-,9-,10-,11+,12+,13-,14-,15-,16+,17?,18-,19-,20+/m1/s1	N/A	IT/ion trap	Positive	ESI	205.1	lib-00026.mgf	Bronze	3	0.742725	32.1394	0.0065918	1	NIST17	NIST	205.1	N/A	130.56	3	CC(C1C(C(C(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)O)O)O	1	205.107	specs_ms.pklbin	CCMSLIB00003482067	12409	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2721	M+Na	538238	1	Glycerol tricaprylate	Isolated	NIST	0.0	spectra/specs_ms.pklbin2721	InChI=1S/C27H50O6/c1-4-7-10-13-16-19-25(28)31-22-24(33-27(30)21-18-15-12-9-6-3)23-32-26(29)20-17-14-11-8-5-2/h24H,4-23H2,1-3H3	N/A	HCD	Positive	ESI	493.35	lib-00026.mgf	Bronze	3	0.742408	0.185574	9.15527e-05	1	NIST17	NIST	493.35	N/A	538.36	3	CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC	1	493.35	specs_ms.pklbin	CCMSLIB00003665386	11060	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2028	M+H-NH3	73223	1	L-Tryptophan	Isolated	NIST	0.0	spectra/specs_ms.pklbin2028	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)	N/A	HCD	Positive	ESI	188.071	lib-00026.mgf	Bronze	3	0.742343	0.567933	0.000106812	1	NIST17	NIST	188.071	N/A	66.03	3	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	1	188.07	specs_ms.pklbin	CCMSLIB00003305072	8572	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1751	M+H	1732101	1	Dimethyl azelate	Isolated	NIST	0.0	spectra/specs_ms.pklbin1751	InChI=1S/C11H20O4/c1-14-10(12)8-6-4-3-5-7-9-11(13)15-2/h3-9H2,1-2H3	N/A	HCD	Positive	ESI	217.143	lib-00026.mgf	Bronze	3	0.74101	0	0	1	NIST17	NIST	217.143	N/A	252.11	6	COC(=O)CCCCCCCC(=O)OC	1	217.143	specs_ms.pklbin	CCMSLIB00003407502	76608	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
948	M+H	123944	1	1-Stearoyl-rac-glycerol	Isolated	NIST	0.0	spectra/specs_ms.pklbin948	InChI=1S/C21H42O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h20,22-23H,2-19H2,1H3	N/A	Q-TOF	Positive	ESI	359.316	lib-00026.mgf	Bronze	3	0.738324	2.29318	0.000823975	1	NIST17	NIST	359.316	N/A	469.58	10	CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O	1	359.315	specs_ms.pklbin	CCMSLIB00003185828	101516	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
919	M+H	111579	1	Stearoyl ethanolamide	Isolated	NIST	0.0	spectra/specs_ms.pklbin919	InChI=1S/C20H41NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h22H,2-19H2,1H3,(H,21,23)	N/A	IT-FT/ion trap with FTMS	Positive	ESI	328.321	lib-00026.mgf	Bronze	3	0.73363	1.58016	0.000518799	1	NIST17	NIST	328.321	N/A	449.83	3	CCCCCCCCCCCCCCCCCC(=O)NCCO	1	328.32	specs_ms.pklbin	CCMSLIB00003483725	72816	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
6298	M-H	NA	0	13,14-dihydro-15-keto Prostaglandin E1-d4	Isolated	N/A	0.0	spectra/specs_ms.pklbin6298	N/A	N/A	LC-ESI-QTOF	Negative-10eV	LC-ESI	357.258	lib-00027.mgf	Bronze	3	0.730873	40.6607	0.0145264	1	METLIN	Metlin	357.258	N/A	155.46	4	N/A	1	357.244	specs_ms.pklbin	CCMSLIB00000509817	5325	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2616	M+H	68171528	1	Linoleoyl ethanolamide	Isolated	NIST	0.0	spectra/specs_ms.pklbin2616	InChI=1S/C20H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h6-7,9-10,22H,2-5,8,11-19H2,1H3,(H,21,23)/b7-6-,10-9-	N/A	IT-FT/ion trap with FTMS	Positive	ESI	324.29	lib-00026.mgf	Bronze	3	0.727142	0.941059	0.000305176	1	NIST17	NIST	324.29	N/A	396.29	9	CCCCCC=CCC=CCCCCCCCC(=O)NCCO	1	324.289	specs_ms.pklbin	CCMSLIB00003483687	55400	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1320	M+H	544354	1	Spectral Match to Linoleic acid ethyl ester from NIST14	Isolated	Data deposited by rsilva	0.0	spectra/specs_ms.pklbin1320	InChI=1S/C20H36O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h8-9,11-12H,3-7,10,13-19H2,1-2H3/b9-8+,12-11+	N/A	qTof	Positive	LC-ESI	309.278	lib-00025.mgf	Bronze	3	0.720511	0.592042	0.000183105	1	GNPS-NIST14-MATCHES	Data from Rob Knight	309.278	N/A	428.28	7	CCCCC/C=C/C/C=C/CCCCCCCC(OCC)=O	1	309.278	specs_ms.pklbin	CCMSLIB00003139267	22120	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1682	M+NH4	n/a	1	NCGC00347403-02_C30H42O12_1,7-Bis(4-hydroxyphenyl)-3-heptanyl 6-O-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)tetrahydro-2-furanyl]-beta-D-glucopyranoside	isolated	lfnothias	594.268	spectra/specs_ms.pklbin1682	InChI=1S/C30H42O12/c31-16-30(38)17-40-29(27(30)37)39-15-23-24(34)25(35)26(36)28(42-23)41-22(14-9-19-7-12-21(33)13-8-19)4-2-1-3-18-5-10-20(32)11-6-18/h5-8,10-13,22-29,31-38H,1-4,9,14-17H2/t22?,23-,24-,25+,26-,27+,28-,29+,30-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	612.301	lib-00001.mgf	Gold	1	0.720372	0.398726	0.000244141	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	612.301	n/a	224.64	17	OC[C@@]1(O)CO[C@H](OC[C@H]2O[C@@H](OC(CCCCC3=CC=C(O)C=C3)CCC4=CC=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O	1	612.301	specs_ms.pklbin	CCMSLIB00000853070	32924	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
598	M+H	1197188	1	trans-4-(Aminomethyl)cyclohexanecarboxylic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin598	InChI=1S/C8H15NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h6-7H,1-5,9H2,(H,10,11)	N/A	qTof	Positive	LC-ESI	141.091	lib-00026.mgf	Bronze	3	0.719511	0.648891	9.15527e-05	1	NIST17	NIST	141.091	N/A	166.16	3	NCC1CCC(C(O)=O)CC1	1	141.091	specs_ms.pklbin	CCMSLIB00003313929	1656	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
855	M+H	N/A	1	Spectral Match to PyroGlu-Val from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.pklbin855	InChI=1S/C10H16N2O4/c1-5(2)8(10(15)16)12-9(14)6-3-4-7(13)11-6/h5-6,8H,3-4H2,1-2H3,(H,11,13)(H,12,14)(H,15,16)/t6-,8?/m0/s1	N/A	qTof	Positive	LC-ESI	229.118	lib-00025.mgf	Bronze	3	0.71827	0.865773	0.000198364	1	GNPS-NIST14-MATCHES	Data from Joshua Wollam	229.118	N/A	101.53	6	O=C(NC(C(O)=O)C(C)C)[C@H]1NC(CC1)=O	1	229.118	specs_ms.pklbin	CCMSLIB00003139626	12568	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
901	M+H	54921-60-7	0	7-Oxo-11-dodecenoic acid	Isolated	N/A	0.0	spectra/specs_ms.pklbin901	InChI=1S/C12H20O3/c1-2-3-5-8-11(13)9-6-4-7-10-12(14)15/h2H,1,3-10H2,(H,14,15)	N/A	qTof	Positive	LC-ESI	213.148	lib-00027.mgf	Bronze	3	0.717593	2.2908	0.000488281	1	METLIN	Metlin	213.148	N/A	253.38	7	C=CCCCC(=O)CCCCCC(=O)O	1	213.148	specs_ms.pklbin	CCMSLIB00000492362	7712	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2303	M+H-2H2O	58888849	1	3-Hydroxyvalproic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin2303	InChI=1S/C8H16O3/c1-3-5-6(8(10)11)7(9)4-2/h6-7,9H,3-5H2,1-2H3,(H,10,11)	N/A	IT-FT/ion trap with FTMS	Positive	ESI	125.096	lib-00026.mgf	Bronze	3	0.714368	1.5857	0.000198364	1	NIST17	NIST	125.096	N/A	194.04	3	CCCC(C(CC)O)C(=O)O	1	125.096	specs_ms.pklbin	CCMSLIB00003609691	1592	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2391	M+Na	78513	1	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14	Isolated	Data deposited by dfloros	398.243	spectra/specs_ms.pklbin2391	InChI=1S/C18H39O7P/c1-4-7-10-20-13-16-23-26(19,24-17-14-21-11-8-5-2)25-18-15-22-12-9-6-3/h4-18H2,1-3H3	N/A	qTof	Positive	LC-ESI	421.232	lib-00025.mgf	Bronze	3	0.713122	0.941829	0.000396729	1	GNPS-NIST14-MATCHES	Data from P Dorrestein	421.232	N/A	371.91	6	CCCCOCCOP(OCCOCCCC)(OCCOCCCC)=O	1	421.232	specs_ms.pklbin	CCMSLIB00003138821	9496	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
4953	M+H	4201-58-5	1	Ceramide (18:1/16:0)	Other	Quinn	537.512	spectra/specs_ms.pklbin4953	 1S/C34H67NO3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)32(31-36)35-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h27,29,32-33,36-37H,3-26,28,30-31H2,1-2H3,(H,35,38)/b29-27+/t32-,33+/m0/s1	 	qTof	Positive	LC-ESI	538.52	lib-00011.mgf	Bronze	3	0.713013	2.0401	0.00109863	1	GNPS-LIBRARY	Rohwer	538.52	7850623	533.42	9	CCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O	1	538.519	specs_ms.pklbin	CCMSLIB00000223895	30764	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
718	M+H	106796	1	Dimethyl sebacate	Isolated	NIST	0.0	spectra/specs_ms.pklbin718	InChI=1S/C12H22O4/c1-15-11(13)9-7-5-3-4-6-8-10-12(14)16-2/h3-10H2,1-2H3	N/A	HCD	Positive	ESI	231.159	lib-00026.mgf	Bronze	3	0.712972	0.858129	0.000198364	1	NIST17	NIST	231.159	N/A	283.96	5	COC(=O)CCCCCCCCC(=O)OC	1	231.159	specs_ms.pklbin	CCMSLIB00003409850	11532	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2893	M+H	693-72-1	0	Vaccenic acid	Isolated	N/A	0.0	spectra/specs_ms.pklbin2893	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-8H,2-6,9-17H2,1H3,(H,19,20)/b8-7+	N/A	LC-ESI-QTOF	Positive-0eV	LC-ESI	283.263	lib-00027.mgf	Bronze	3	0.711866	0.646415	0.000183105	1	METLIN	Metlin	283.263	N/A	162.21	7	N/A	1	283.263	specs_ms.pklbin	CCMSLIB00000527125	3716	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
4250	M+H	111626	1	Spectral Match to Oleic acid ethyl ester from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.pklbin4250	InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h11-12H,3-10,13-19H2,1-2H3/b12-11-	N/A	qTof	Positive	LC-ESI	311.297	lib-00025.mgf	Bronze	3	0.708727	9.6073	0.00299072	1	GNPS-NIST14-MATCHES	Data from Karin	311.297	N/A	526.05	8	O=C(CCCCCCC/C=C\CCCCCCCC)OCC	1	311.294	specs_ms.pklbin	CCMSLIB00003138730	14904	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
485	M+H-H2O	530574	1	Spectral Match to Syringic acid from NIST14	Isolated	Data deposited by pmallard	0.0	spectra/specs_ms.pklbin485	N/A	N/A	HCD	Positive	ESI	181.049	lib-00025.mgf	Bronze	3	0.708631	2.78124	0.00050354	1	GNPS-NIST14-MATCHES	Data from Wolfender/Litaudon	181.049	N/A	177.9	6	N/A	1	181.049	specs_ms.pklbin	CCMSLIB00003138194	1724	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1027	M+H-H2O	2259065	1	Betulinic acid methyl ester	Isolated	NIST	0.0	spectra/specs_ms.pklbin1027	InChI=1S/C31H50O3/c1-19(2)20-11-16-31(26(33)34-8)18-17-29(6)21(25(20)31)9-10-23-28(5)14-13-24(32)27(3,4)22(28)12-15-30(23,29)7/h20-25,32H,1,9-18H2,2-8H3/t20-,21+,22-,23+,24-,25+,28-,29+,30+,31-/m0/s1	N/A	qTof	Positive	LC-ESI	453.373	lib-00026.mgf	Bronze	3	0.70378	1.34625	0.000610352	1	NIST17	NIST	453.373	N/A	522.45	10	CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)OC	1	453.372	specs_ms.pklbin	CCMSLIB00003390848	6803	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2472	M+H-H2O	123944	1	1-Stearoyl-rac-glycerol	Isolated	NIST	0.0	spectra/specs_ms.pklbin2472	InChI=1S/C21H42O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h20,22-23H,2-19H2,1H3	N/A	IT-FT/ion trap with FTMS	Positive	ESI	341.305	lib-00026.mgf	Bronze	3	0.703761	0.536486	0.000183105	1	NIST17	NIST	341.305	N/A	466.29	6	CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O	1	341.305	specs_ms.pklbin	CCMSLIB00003480681	3853	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
436	M+H	N/A	1	Spectral Match to Glu Phe from METLIN	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.pklbin436	InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)/t10-,11-/m0/s1	N/A	qTof	Positive	LC-ESI	295.128	lib-00025.mgf	Bronze	3	0.701343	0.723832	0.000213623	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	295.128	N/A	125.96	4	O=C(O)[C@H](CC1=CC=CC=C1)NC(CC[C@H](N)C(O)=O)=O	1	295.128	specs_ms.pklbin	CCMSLIB00003139467	16728	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
5458	M+H	506172	1	cis-Vaccenic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin5458	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-8H,2-6,9-17H2,1H3,(H,19,20)/b8-7-	N/A	IT-FT/ion trap with FTMS	Positive	ESI	283.263	lib-00026.mgf	Bronze	3	0.701322	2.47792	0.000701904	1	NIST17	NIST	283.263	N/A	558.23	6	CCCCCCC=CCCCCCCCCCC(=O)O	1	283.263	specs_ms.pklbin	CCMSLIB00003722124	2982	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
